Correction base date,Latitude,Longitude,Distance from FDNPP(km),Value (microSv/hr),,,Basic Grid Square,MeshID_250m,MeshID_100m,MeshID_50m,MeshID_20m
6/6/2011,37.590583,140.614472,41.422066,1.2,,,5640_3409,5640_3409_33,5640_3409_81,5640_3409_81_4,5640_3409_81_32
6/6/2011,37.682083,140.326889,68.701608,0.21,,,5640_4216,5640_4216_33,5640_4216_81,5640_4216_81_2,5640_4216_81_22
6/6/2011,37.743472,140.485639,60.054003,1.8,,,5640_4398,5640_4398_22,5640_4398_28,5640_4398_28_2,5640_4398_28_02
6/6/2011,37.503194,140.538194,44.633289,0.9,,,5640_2403,5640_2403_13,5640_2403_30,5640_2403_30_4,5640_2403_30_42
6/6/2011,37.729056,140.558806,53.970718,2.1,,,5640_4474,5640_4474_23,5640_4474_47,5640_4474_47_3,5640_4474_47_40
6/6/2011,37.818056,140.562778,60.441466,1.3,,,5640_5485,5640_5485_11,5640_5485_10,5640_5485_10_3,5640_5485_10_31
6/6/2011,37.053071,140.529406,60.531633,0.25,,,5540_4462,5540_4462_14,5540_4462_33,5540_4462_33_4,5540_4462_33_32
6/6/2011,37.608444,140.58375,44.740558,0.85,,,5640_3436,5640_3436_21,5640_3436_07,5640_3436_07_1,5640_3436_07_00
6/6/2011,37.524,140.445472,53.130482,2.1,,,5640_2325,5640_2325_43,5640_2325_86,5640_2325_86_3,5640_2325_86_31
6/6/2011,37.546878,140.305413,65.766704,0.61,,,5640_2254,5640_2254_32,5640_2254_64,5640_2254_64_1,5640_2254_64_11
6/6/2011,37.052083,140.8895,42.927778,0.22,,,5540_4761,5540_4761_11,5540_4761_21,5540_4761_21_2,5540_4761_21_23
6/6/2011,36.953611,140.895,53.355183,0.2,,,5540_3741,5540_3741_23,5540_3741_46,5540_3741_46_1,5540_3741_46_10
6/6/2011,36.927135,140.820908,58.00326,0.15,,,5540_3615,5540_3615_23,5540_3615_26,5540_3615_26_4,5540_3615_26_23
6/6/2011,37.658722,140.458722,57.106582,0.87,,,5640_3396,5640_3396_21,5640_3396_06,5640_3396_06_2,5640_3396_06_24
6/6/2011,37.178444,140.991889,27.229479,0.65,,,5540_6719,5540_6719_14,5540_6719_43,5540_6719_43_2,5540_6719_43_02
6/6/2011,37.112972,140.933806,35.354395,0.27,,,5540_5734,5540_5734_41,5540_5734_57,5540_5734_57_3,5540_5734_57_20
6/6/2011,37.351639,140.558444,42.671002,0.22,,,5640_0424,5640_0424_21,5640_0424_16,5640_0424_16_4,5640_0424_16_43
6/6/2011,36.953917,140.405833,76.079938,0.3,,,5540_3342,5540_3342_14,5540_3342_44,5540_3342_44_4,5540_3342_44_33
6/6/2011,37.683357,140.325912,68.838995,0.24,,,5640_4226,5640_4226_11,5640_4226_00,5640_4226_00_2,5640_4226_00_03
6/6/2011,37.558306,140.459917,52.836134,2.1,,,5640_2366,5640_2366_44,5640_2366_97,5640_2366_97_4,5640_2366_97_44
6/6/2011,37.536111,140.590944,41.045905,1.1,,,5640_2447,5640_2447_14,5640_2447_32,5640_2447_32_2,5640_2447_32_13
6/6/2011,36.892722,140.38725,82.025923,0.07,,,5540_2370,5540_2370_22,5540_2370_19,5540_2370_19_2,5540_2370_19_13
6/6/2011,36.934167,140.734167,60.230575,0.39,,,5540_3528,5540_3528_21,5540_3528_17,5540_3528_17_1,5540_3528_17_01
6/6/2011,36.944722,140.655278,62.626826,0.24,,,5540_3532,5540_3532_14,5540_3532_34,5540_3532_34_3,5540_3532_34_31
6/6/2011,37.68005,140.356157,66.267087,0.36,,,5640_4218,5640_4218_32,5640_4218_64,5640_4218_64_2,5640_4218_64_04
6/6/2011,37.220222,140.632361,41.904414,0.25,,,5540_6560,5540_6560_23,5540_6560_45,5540_6560_45_2,5540_6560_45_14
6/6/2011,37.7445,140.56275,54.802959,2.9,,,5640_4495,5640_4495_13,5640_4495_30,5640_4495_30_1,5640_4495_30_20
6/6/2011,37.491833,140.512778,46.613611,1.3,,,5640_1491,5640_1491_11,5640_1491_00,5640_1491_00_1,5640_1491_00_01
6/6/2011,37.637361,141.000944,24.09851,0.36,,,5641_3060,5641_3060_13,5641_3060_40,5641_3060_40_4,5641_3060_40_43
6/6/2011,37.074306,140.506222,60.531134,0.2,,,5540_4480,5540_4480_34,5540_4480_94,5540_4480_94_2,5540_4480_94_04
6/6/2011,37.677674,141.011842,28.470752,0.28,,,5641_4010,5641_4010_24,5641_4010_39,5641_4010_39_1,5641_4010_39_12
6/6/2011,37.693611,140.943944,31.174173,0.81,,,5640_4735,5640_4735_21,5640_4735_25,5640_4735_25_1,5640_4735_25_10
6/6/2011,37.511833,140.435194,53.75548,1.9,,,5640_2314,5640_2314_24,5640_2314_48,5640_2314_48_1,5640_2314_48_00
6/6/2011,37.035917,140.545583,60.809933,0.23,,,5540_4443,5540_4443_23,5540_4443_36,5540_4443_36_1,5540_4443_36_02
6/6/2011,37.531056,140.61475,38.871365,1,,,5640_2439,5640_2439_31,5640_2439_71,5640_2439_71_2,5640_2439_71_13
6/6/2011,37.766306,140.585333,54.961435,2,,,5640_5416,5640_5416_44,5640_5416_98,5640_5416_98_3,5640_5416_98_21
6/6/2011,37.526139,140.390528,57.933893,0.9,,,5640_2331,5640_2331_11,5640_2331_12,5640_2331_12_1,5640_2331_12_12
6/6/2011,37.836111,140.570278,61.470882,1.1,,,5640_6405,5640_6405_23,5640_6405_36,5640_6405_36_1,5640_6405_36_11
6/6/2011,37.75225,140.303972,74.049854,0.2,,,5640_5204,5640_5204_14,5640_5204_23,5640_5204_23_3,5640_5204_23_30
6/6/2011,37.557417,140.317806,64.952768,0.61,,,5640_2265,5640_2265_34,5640_2265_84,5640_2265_84_3,5640_2265_84_41
6/6/2011,37.72,140.499389,57.550648,1.9,,,5640_4369,5640_4369_24,5640_4369_49,5640_4369_49_2,5640_4369_49_02
6/6/2011,37.342806,140.558806,42.831419,0.27,,,5640_0414,5640_0414_21,5640_0414_17,5640_0414_17_1,5640_0414_17_10
6/6/2011,37.59725,140.579667,44.505554,0.85,,,5640_3416,5640_3416_32,5640_3416_63,5640_3416_63_4,5640_3416_63_33
6/6/2011,37.609361,141.00275,20.994007,0.53,,,5641_3030,5641_3030_11,5641_3030_12,5641_3030_12_1,5641_3030_12_10
6/6/2011,37.172917,140.999278,27.761135,0.52,,,5540_6709,5540_6709_44,5540_6709_79,5540_6709_79_3,5540_6709_79_22
6/6/2011,37.705278,140.347583,68.188161,0.4,,,5640_4247,5640_4247_42,5640_4247_68,5640_4247_68_1,5640_4247_68_10
6/6/2011,37.669944,140.382972,63.649051,0.58,,,5640_4300,5640_4300_23,5640_4300_36,5640_4300_36_3,5640_4300_36_41
6/6/2011,37.492056,140.536944,44.511254,0.8,,,5640_1492,5640_1492_22,5640_1492_09,5640_1492_09_2,5640_1492_09_22
6/6/2011,36.942991,140.827727,56.141722,0.29,,,5540_3636,5540_3636_11,5540_3636_12,5540_3636_12_3,5540_3636_12_20
6/6/2011,37.677917,140.465917,57.559608,1.1,,,5640_4317,5640_4317_14,5640_4317_32,5640_4317_32_4,5640_4317_32_23
6/6/2011,36.954375,140.869607,53.833066,0.16,,,5540_3649,5540_3649_41,5540_3649_55,5540_3649_55_2,5540_3649_55_13
6/6/2011,36.928222,140.74115,60.557057,0.32,,,5540_3519,5540_3519_14,5540_3519_32,5540_3519_32_4,5540_3519_32_44
6/6/2011,37.495139,140.429611,53.935598,1.4,,,5640_1394,5640_1394_14,5640_1394_43,5640_1394_43_2,5640_1394_43_03
6/6/2011,37.056778,140.909944,41.924423,0.4,,,5540_4762,5540_4762_44,5540_4762_87,5540_4762_87_2,5540_4762_87_04
6/6/2011,37.651556,141.009778,25.591889,0.52,,,5641_3080,5641_3080_22,5641_3080_17,5641_3080_17_4,5641_3080_17_44
6/6/2011,37.623861,141.007944,22.543427,0.53,,,5641_3040,5641_3040_43,5641_3040_86,5641_3040_86_3,5641_3040_86_31
6/6/2011,37.751222,140.610361,52.212845,1,,,5640_5408,5640_5408_22,5640_5408_18,5640_5408_18_1,5640_5408_18_21
6/6/2011,37.129583,140.931222,33.631136,0.41,,,5540_5754,5540_5754_32,5540_5754_54,5540_5754_54_2,5540_5754_54_24
6/6/2011,36.930278,140.686944,62.563839,0.41,,,5540_3514,5540_3514_42,5540_3514_69,5540_3514_69_2,5540_3514_69_12
6/6/2011,37.653722,140.369389,63.993288,0.46,,,5640_3289,5640_3289_23,5640_3289_45,5640_3289_45_2,5640_3289_45_22
6/6/2011,37.237972,140.630944,40.992664,0.2,,,5540_6580,5540_6580_32,5540_6580_54,5540_6580_54_4,5540_6580_54_23
6/6/2011,37.522861,140.411583,56.037504,1.7,,,5640_2322,5640_2322_42,5640_2322_79,5640_2322_79_1,5640_2322_79_21
6/6/2011,37.521861,140.3805,58.713083,1.1,,,5640_2320,5640_2320_32,5640_2320_64,5640_2320_64_1,5640_2320_64_12
6/6/2011,36.90475,140.406028,79.903021,0.07,,,5540_2382,5540_2382_32,5540_2382_54,5540_2382_54_4,5540_2382_54_34
6/6/2011,37.176667,140.953611,28.069929,0.34,,,5540_6716,5540_6716_12,5540_6716_22,5540_6716_22_2,5540_6716_22_04
6/6/2011,37.025972,140.546222,61.554157,0.25,,,5540_4433,5540_4433_21,5540_4433_16,5540_4433_16_2,5540_4433_16_04
6/6/2011,37.720194,140.515,56.44084,1.1,,,5640_4461,5640_4461_13,5640_4461_41,5640_4461_41_2,5640_4461_41_14
6/6/2011,37.069194,140.482944,62.492131,0.2,,,5540_4388,5540_4388_23,5540_4388_36,5540_4388_36_1,5540_4388_36_01
6/6/2011,37.650389,140.988528,25.677434,0.46,,,5640_3789,5640_3789_11,5640_3789_00,5640_3789_00_2,5640_3789_00_24
6/6/2011,37.754889,140.369472,69.239482,0.65,,,5640_5209,5640_5209_41,5640_5209_55,5640_5209_55_4,5640_5209_55_42
6/6/2011,37.627806,140.978194,23.372049,0.65,,,5640_3758,5640_3758_14,5640_3758_32,5640_3758_32_2,5640_3758_32_12
6/6/2011,36.949306,140.848611,54.899832,0.22,,,5540_3637,5540_3637_44,5540_3637_98,5540_3637_98_2,5540_3637_98_04
6/6/2011,36.976389,140.888333,51.041886,0.16,,,5540_3771,5540_3771_11,5540_3771_10,5540_3771_10_4,5540_3771_10_33
6/6/2011,37.689611,140.908972,31.669945,1.6,,,5640_4722,5640_4722_43,5640_4722_77,5640_4722_77_3,5640_4722_77_20
6/6/2011,37.710806,140.387278,65.394338,0.51,,,5640_4350,5640_4350_24,5640_4350_29,5640_4350_29_4,5640_4350_29_44
6/6/2011,37.825278,140.527222,63.199614,1.1,,,5640_5492,5640_5492_11,5640_5492_01,5640_5492_01_2,5640_5492_01_13
6/6/2011,37.336694,140.578639,41.264877,0.31,,,5640_0406,5640_0406_14,5640_0406_42,5640_0406_42_2,5640_0406_42_04
6/6/2011,37.4905,140.554222,42.976529,1,,,5640_1484,5640_1484_34,5640_1484_83,5640_1484_83_3,5640_1484_83_21
6/6/2011,36.929361,140.408389,77.809446,0.1,,,5540_3312,5540_3312_41,5540_3312_56,5540_3312_56_2,5540_3312_56_13
6/6/2011,37.107472,140.966417,35.355313,0.68,,,5540_5727,5540_5727_34,5540_5727_83,5540_5727_83_3,5540_5727_83_40
6/6/2011,37.73525,140.634333,49.463197,1.2,,,5640_4580,5640_4580_21,5640_4580_27,5640_4580_27_1,5640_4580_27_12
6/6/2011,36.9415,140.412,76.635548,0.25,,,5540_3322,5540_3322_44,5540_3322_99,5540_3322_99_4,5540_3322_99_33
6/6/2011,37.161111,140.972722,29.394632,0.54,,,5540_5797,5540_5797_24,5540_5797_38,5540_5797_38_1,5540_5797_38_10
6/6/2011,37.079167,140.923583,39.214344,0.56,,,5540_4793,5540_4793_42,5540_4793_58,5540_4793_58_2,5540_4793_58_04
6/6/2011,37.673665,140.410488,61.651185,0.41,,,5640_4302,5640_4302_44,5640_4302_88,5640_4302_88_1,5640_4302_88_11
6/6/2011,37.564806,140.483417,51.066612,2.3,,,5640_2378,5640_2378_43,5640_2378_76,5640_2378_76_4,5640_2378_76_33
6/6/2011,37.5925,140.326556,65.210028,0.5,,,5640_3216,5640_3216_11,5640_3216_11,5640_3216_11_1,5640_3216_11_01
6/6/2011,36.948056,140.6875,60.825115,0.36,,,5540_3535,5540_3535_33,5540_3535_70,5540_3535_70_3,5540_3535_70_30
6/6/2011,37.477944,140.544639,43.593334,0.7,,,5640_1473,5640_1473_23,5640_1473_35,5640_1473_35_4,5640_1473_35_23
6/6/2011,37.255778,140.64825,38.687414,0.21,,,5540_7501,5540_7501_42,5540_7501_68,5540_7501_68_4,5540_7501_68_42
6/6/2011,37.156833,140.977361,29.791917,0.38,,,5540_5788,5540_5788_33,5540_5788_81,5540_5788_81_2,5540_5788_81_04
6/6/2011,37.699833,140.385583,64.940761,0.51,,,5640_4330,5640_4330_44,5640_4330_98,5640_4330_98_3,5640_4330_98_32
6/6/2011,37.727722,140.640833,48.468919,1.1,,,5640_4571,5640_4571_14,5640_4571_32,5640_4571_32_2,5640_4571_32_13
6/6/2011,37.522694,140.592,40.523372,0.93,,,5640_2427,5640_2427_32,5640_2427_73,5640_2427_73_2,5640_2427_73_13
6/6/2011,36.941,140.441472,74.816587,0.07,,,5540_3325,5540_3325_34,5540_3325_93,5540_3325_93_1,5540_3325_93_10
6/6/2011,37.641028,140.983694,24.721352,0.78,,,5640_3768,5640_3768_43,5640_3768_96,5640_3768_96_2,5640_3768_96_14
6/6/2011,37.600306,140.992917,20.128925,0.61,,,5640_3729,5640_3729_12,5640_3729_04,5640_3729_04_1,5640_3729_04_11
6/6/2011,37.82,140.507778,64.017131,0.9,,,5640_5480,5640_5480_23,5640_5480_46,5640_5480_46_1,5640_5480_46_01
6/6/2011,37.06425,140.483694,62.786678,0.2,,,5540_4378,5540_4378_41,5540_4378_76,5540_4378_76_2,5540_4378_76_04
6/6/2011,37.680333,140.992972,28.917607,0.36,,,5640_4719,5640_4719_32,5640_4719_64,5640_4719_64_1,5640_4719_64_11
6/6/2011,37.310167,140.598028,40.404005,0.27,,,5540_7477,5540_7477_22,5540_7477_28,5540_7477_28_1,5540_7477_28_12
6/6/2011,37.664194,140.42075,60.371505,0.85,,,5640_3393,5640_3393_41,5640_3393_76,5640_3393_76_2,5640_3393_76_03
6/6/2011,37.58475,140.555417,45.881,1.7,,,5640_3404,5640_3404_12,5640_3404_14,5640_3404_14_3,5640_3404_14_31
6/6/2011,37.491056,140.401944,56.294205,2,,,5640_1382,5640_1382_33,5640_1382_91,5640_1382_91_2,5640_1382_91_12
6/6/2011,37.709167,140.540333,53.914173,1.3,,,5640_4453,5640_4453_11,5640_4453_12,5640_4453_12_1,5640_4453_12_01
6/6/2011,37.460389,140.532833,44.401837,0.6,,,5640_1452,5640_1452_21,5640_1452_26,5640_1452_26_1,5640_1452_26_21
6/6/2011,36.921194,140.449472,75.917888,0.07,,,5540_3305,5540_3305_42,5540_3305_59,5540_3305_59_2,5540_3305_59_22
6/6/2011,36.920278,140.709444,62.594506,0.7,,,5540_3506,5540_3506_24,5540_3506_47,5540_3506_47_2,5540_3506_47_12
6/6/2011,37.155417,140.999111,29.694714,0.87,,,5540_5789,5540_5789_42,5540_5789_69,5540_5789_69_3,5540_5789_69_21
6/6/2011,37.040194,140.903667,43.846698,0.27,,,5540_4742,5540_4742_34,5540_4742_82,5540_4742_82_2,5540_4742_82_14
6/6/2011,37.773,140.637667,52.293289,0.5,,,5640_5521,5640_5521_33,5640_5521_70,5640_5521_70_3,5640_5521_70_30
6/6/2011,37.12375,140.953639,33.790234,0.41,,,5540_5746,5540_5746_34,5540_5746_82,5540_5746_82_4,5540_5746_82_24
6/6/2011,37.072611,140.460583,63.819556,0.22,,,5540_4386,5540_4386_42,5540_4386_78,5540_4386_78_1,5540_4386_78_02
6/6/2011,37.707333,140.362917,67.096072,0.42,,,5640_4249,5640_4249_33,5640_4249_80,5640_4249_80_3,5640_4249_80_31
6/6/2011,37.672194,140.482556,55.969339,0.99,,,5640_4308,5640_4308_41,5640_4308_66,5640_4308_66_3,5640_4308_66_30
6/6/2011,37.640556,140.956556,25.197788,0.83,,,5640_3766,5640_3766_43,5640_3766_85,5640_3766_85_3,5640_3766_85_31
6/6/2011,36.946667,140.710556,59.956632,0.5,,,5540_3536,5540_3536_42,5540_3536_68,5540_3536_68_1,5540_3536_68_02
6/6/2011,37.551639,140.504333,48.864794,3,,,5640_2460,5640_2460_12,5640_2460_13,5640_2460_13_3,5640_2460_13_42
6/6/2011,36.922556,140.78375,59.625392,0.2,,,5540_3602,5540_3602_41,5540_3602_77,5540_3602_77_1,5540_3602_77_00
6/6/2011,37.689111,140.896,32.030728,1.9,,,5640_4721,5640_4721_41,5640_4721_66,5640_4721_66_4,5640_4721_66_43
6/6/2011,37.004583,140.455306,69.028384,0.28,,,5540_4306,5540_4306_32,5540_4306_54,5540_4306_54_1,5540_4306_54_21
6/6/2011,37.660111,140.956833,27.290226,0.88,,,5640_3796,5640_3796_21,5640_3796_25,5640_3796_25_1,5640_3796_25_02
6/6/2011,37.677731,140.444565,59.197469,1.1,,,5640_4315,5640_4315_23,5640_4315_35,5640_4315_35_2,5640_4315_35_13
6/6/2011,37.511167,140.578972,41.308835,1.2,,,5640_2416,5640_2416_14,5640_2416_33,5640_2416_33_1,5640_2416_33_20
6/6/2011,37.465218,140.512842,46.214451,0.6,,,5640_1451,5640_1451_33,5640_1451_80,5640_1451_80_1,5640_1451_80_11
6/6/2011,37.571806,140.571139,44.046857,1.6,,,5640_2485,5640_2485_41,5640_2485_66,5640_2485_66_2,5640_2485_66_04
6/6/2011,37.057611,140.511083,61.406088,0.18,,,5540_4460,5540_4460_44,5540_4460_98,5540_4460_98_2,5540_4460_98_04
6/6/2011,36.905222,140.460028,76.602546,0.06,,,5540_2386,5540_2386_42,5540_2386_68,5540_2386_68_1,5540_2386_68_10
6/6/2011,37.304389,140.618556,38.888212,0.27,,,5540_7469,5540_7469_32,5540_7469_54,5540_7469_54_2,5540_7469_54_14
6/6/2011,36.988333,140.873056,50.124673,0.25,,,5540_3689,5540_3689_42,5540_3689_58,5540_3689_58_3,5540_3689_58_42
6/6/2011,37.770667,140.373361,69.899194,0.66,,,5640_5229,5640_5229_24,5640_5229_48,5640_5229_48_4,5640_5229_48_43
6/6/2011,37.814444,140.516389,63.042731,1.1,,,5640_5471,5640_5471_32,5640_5471_73,5640_5471_73_1,5640_5471_73_10
6/6/2011,37.623833,140.961222,23.299201,1,,,5640_3746,5640_3746_44,5640_3746_88,5640_3746_88_4,5640_3746_88_24
6/6/2011,37.762389,140.6285,51.974762,0.9,,,5640_5510,5640_5510_14,5640_5510_42,5640_5510_42_4,5640_5510_42_44
6/6/2011,37.480056,140.503056,47.268667,0.8,,,5640_1470,5640_1470_31,5640_1470_62,5640_1470_62_1,5640_1470_62_02
6/6/2011,37.510139,140.568333,42.196579,1.1,,,5640_2415,5640_2415_12,5640_2415_24,5640_2415_24_2,5640_2415_24_03
6/6/2011,37.564056,140.568333,43.96213,1.3,,,5640_2475,5640_2475_32,5640_2475_64,5640_2475_64_4,5640_2475_64_43
6/6/2011,37.274036,140.565841,44.453152,0.3,,,5540_7425,5540_7425_34,5540_7425_82,5540_7425_82_4,5540_7425_82_43
6/6/2011,37.697917,140.3595,66.880074,0.35,,,5640_4238,5640_4238_44,5640_4238_77,5640_4238_77_4,5640_4238_77_23
6/6/2011,37.721694,140.358944,68.164882,0.61,,,5640_4268,5640_4268_41,5640_4268_67,5640_4268_67_1,5640_4268_67_00
6/6/2011,37.475,140.490639,48.286824,0.8,,,5640_1379,5640_1379_12,5640_1379_02,5640_1379_02_2,5640_1379_02_02
6/6/2011,37.143722,140.967472,31.377005,0.4,,,5540_5777,5540_5777_12,5540_5777_23,5540_5777_23_2,5540_5777_23_24
6/6/2011,37.683703,140.470014,57.565225,1.2,,,5640_4327,5640_4327_21,5640_4327_06,5640_4327_06_1,5640_4327_06_20
6/6/2011,36.945617,140.79205,56.974477,0.23,,,5540_3633,5540_3633_14,5540_3633_43,5540_3633_43_4,5540_3633_43_33
6/6/2011,37.661333,140.512583,53.071196,1.3,,,5640_3491,5640_3491_13,5640_3491_30,5640_3491_30_3,5640_3491_30_20
6/6/2011,37.776556,140.392194,68.890734,0.95,,,5640_5331,5640_5331_12,5640_5331_13,5640_5331_13_4,5640_5331_13_43
6/6/2011,37.574583,140.487528,51.068541,2.1,,,5640_2389,5640_2389_33,5640_2389_90,5640_2389_90_1,5640_2389_90_20
6/6/2011,37.726694,140.535389,55.428985,1.7,,,5640_4472,5640_4472_22,5640_4472_28,5640_4472_28_1,5640_4472_28_01
6/6/2011,37.684709,140.851285,33.285731,3.3,,,5640_4628,5640_4628_11,5640_4628_11,5640_4628_11_3,5640_4628_11_30
6/6/2011,37.525472,140.563806,43.006359,1.2,,,5640_2435,5640_2435_11,5640_2435_01,5640_2435_01_3,5640_2435_01_20
6/6/2011,37.561194,140.578639,42.998197,1.5,,,5640_2476,5640_2476_14,5640_2476_32,5640_2476_32_2,5640_2476_32_24
6/6/2011,36.92533,140.757705,60.237775,0.23,,,5540_3610,5540_3610_21,5540_3610_06,5540_3610_06_1,5540_3610_06_10
6/6/2011,37.65575,140.477833,55.458546,0.7,,,5640_3388,5640_3388_31,5640_3388_62,5640_3388_62_3,5640_3388_62_41
6/6/2011,36.946548,140.769904,57.644784,0.28,,,5540_3631,5540_3631_41,5540_3631_55,5540_3631_55_4,5540_3631_55_44
7/6/2011,37.411,140.460056,50.664204,0.45,,,5640_0396,5640_0396_24,5640_0396_38,5640_0396_38_1,5640_0396_38_10
7/6/2011,37.203722,140.989806,24.478763,0.58,,,5540_6749,5540_6749_13,5540_6749_41,5540_6749_41_2,5540_6749_41_24
7/6/2011,37.694028,140.418333,62.095908,0.68,,,5640_4333,5640_4333_14,5640_4333_24,5640_4333_24_4,5640_4333_24_43
7/6/2011,37.622262,140.366336,62.933429,0.8,,,5640_3249,5640_3249_32,5640_3249_63,5640_3249_63_3,5640_3249_63_30
7/6/2011,37.442972,140.489056,48.131083,0.5,,,5640_1339,5640_1339_11,5640_1339_11,5640_1339_11_3,5640_1339_11_21
7/6/2011,37.602139,140.444944,55.65155,1.6,,,5640_3325,5640_3325_23,5640_3325_25,5640_3325_25_4,5640_3325_25_24
7/6/2011,37.630352,140.52496,50.467887,1.8,,,5640_3451,5640_3451_42,5640_3451_69,5640_3451_69_2,5640_3451_69_24
7/6/2011,37.792795,140.466063,64.775011,1.3,,,5640_5357,5640_5357_12,5640_5357_12,5640_5357_12_2,5640_5357_12_14
7/6/2011,37.758611,140.396944,67.427843,1.1,,,5640_5311,5640_5311_22,5640_5311_07,5640_5311_07_2,5640_5311_07_12
7/6/2011,37.690472,140.488,56.590004,1.4,,,5640_4329,5640_4329_33,5640_4329_80,5640_4329_80_3,5640_4329_80_21
7/6/2011,37.290583,140.620611,39.261458,0.28,,,5540_7449,5540_7449_43,5540_7449_86,5540_7449_86_3,5540_7449_86_32
7/6/2011,37.330028,140.609472,38.800321,0.32,,,5540_7498,5540_7498_42,5540_7498_67,5540_7498_67_2,5540_7498_67_02
7/6/2011,37.753611,140.436389,64.239524,1.1,,,5640_5304,5640_5304_24,5640_5304_49,5640_5304_49_1,5640_5304_49_10
7/6/2011,37.803083,140.632694,55.103829,0.9,,,5640_5560,5640_5560_23,5640_5560_36,5640_5560_36_3,5640_5560_36_30
7/6/2011,37.890389,140.572278,65.982094,0.77,,,5640_6465,5640_6465_44,5640_6465_87,5640_6465_87_2,5640_6465_87_24
7/6/2011,37.70425,140.52425,54.752681,1.3,,,5640_4441,5640_4441_42,5640_4441_59,5640_4441_59_1,5640_4441_59_01
7/6/2011,37.876639,140.542417,66.470617,0.86,,,5640_6453,5640_6453_12,5640_6453_13,5640_6453_13_4,5640_6453_13_44
7/6/2011,37.625139,140.344417,64.858766,0.6,,,5640_3257,5640_3257_21,5640_3257_05,5640_3257_05_2,5640_3257_05_02
7/6/2011,37.610944,140.421472,57.936665,1.6,,,5640_3333,5640_3333_23,5640_3333_37,5640_3333_37_1,5640_3333_37_00
7/6/2011,37.891472,140.437611,73.972191,0.33,,,5640_6365,5640_6365_33,5640_6365_90,5640_6365_90_3,5640_6365_90_30
7/6/2011,37.456944,140.487583,48.357612,1,,,5640_1349,5640_1349_33,5640_1349_80,5640_1349_80_1,5640_1349_80_10
7/6/2011,37.705667,140.445194,60.691168,1.3,,,5640_4345,5640_4345_41,5640_4345_66,5640_4345_66_3,5640_4345_66_40
7/6/2011,37.886111,140.631389,62.516789,0.5,,,5640_6560,5640_6560_23,5640_6560_35,5640_6560_35_1,5640_6560_35_10
7/6/2011,36.95504,140.457754,72.688624,0.2,,,5540_3346,5540_3346_41,5540_3346_66,5540_3346_66_1,5540_3346_66_01
7/6/2011,37.619333,140.556694,47.417533,1.7,,,5640_3444,5640_3444_23,5640_3444_35,5640_3444_35_1,5640_3444_35_01
7/6/2011,37.759444,140.419444,65.835912,1.4,,,5640_5313,5640_5313_21,5640_5313_15,5640_5313_15_2,5640_5313_15_12
7/6/2011,37.810087,140.483079,64.877512,0.87,,,5640_5378,5640_5378_21,5640_5378_26,5640_5378_26_1,5640_5378_26_02
7/6/2011,37.62684,140.446147,56.590794,1.4,,,5640_3355,5640_3355_21,5640_3355_26,5640_3355_26_2,5640_3355_26_14
7/6/2011,37.346306,140.607528,38.530496,0.32,,,5640_0418,5640_0418_41,5640_0418_56,5640_0418_56_3,5640_0418_56_20
7/6/2011,36.988667,140.254083,84.147559,0.85,,,5540_3280,5540_3280_32,5540_3280_63,5540_3280_63_1,5540_3280_63_21
7/6/2011,37.643167,140.935861,26.017379,1.4,,,5640_3774,5640_3774_22,5640_3774_18,5640_3774_18_4,5640_3774_18_43
7/6/2011,37.656167,140.936611,27.364046,1.6,,,5640_3784,5640_3784_42,5640_3784_79,5640_3784_79_1,5640_3784_79_21
7/6/2011,37.28743,140.639526,37.847141,0.15,,,5540_7541,5540_7541_13,5540_7541_41,5540_7541_41_4,5540_7541_41_43
7/6/2011,37.894306,140.58675,65.551158,0.53,,,5640_6476,5640_6476_24,5640_6476_39,5640_6476_39_1,5640_6476_39_01
7/6/2011,37.799111,140.643778,54.141277,0.8,,,5640_5551,5640_5551_43,5640_5551_85,5640_5551_85_3,5640_5551_85_40
7/6/2011,37.681333,140.969639,29.345631,0.72,,,5640_4717,5640_4717_43,5640_4717_75,5640_4717_75_4,5640_4717_75_23
7/6/2011,36.845083,140.417056,84.157005,0.1,,,5540_2313,5540_2313_14,5540_2313_43,5540_2313_43_2,5540_2313_43_03
7/6/2011,37.612833,140.932111,22.988942,2.6,,,5640_3734,5640_3734_41,5640_3734_55,5640_3734_55_2,5640_3734_55_13
7/6/2011,37.039583,140.406111,69.89474,0.11,,,5540_4342,5540_4342_32,5540_4342_74,5540_4342_74_2,5540_4342_74_24
7/6/2011,37.225778,141.003333,21.89072,0.89,,,5541_6070,5541_6070_12,5541_6070_02,5541_6070_02_4,5541_6070_02_43
7/6/2011,37.7475,140.3675,68.955623,0.72,,,5640_4299,5640_4299_32,5640_4299_74,5640_4299_74_1,5640_4299_74_00
